id,vintage_id,wine_name,producer,location,transaction_type,quantity,unit_cost,total_cost,reference_id,notes,created_at
4338,384,"DRC Echézeaux 2015","DRC",Fridge 1,IN,12,,,intake-193,"Delivery from order #193",2026-12-27
4339,262,"Château Palmer 2009","Château Palmer 2009",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2026-12-27
4340,679,"Solaia 2014","Solaia",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2026-12-27
6569,772,"Marqués de Murrieta Castillo Ygay 2016","Marqués de",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2026-12-27
6570,733,"Livio Felluga Terre Alte 2002","Livio",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2026-12-27
4341,499,"Comte Liger‑Belair La Romanée 2008","Comte",Wine Fridge Port,OUT,1,,,consumption-2026-12-29,"Guest service - 2 guests",2026-12-29
4342,926,"Kistler Chardonnay Les Noisetiers 2005","Kistler",Guest Pantry 2,OUT,2,,,consumption-2026-12-29,"Guest service - 4 guests",2026-12-29
4343,519,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2018","Pierre‑Yves",Guest Pantry 2,OUT,1,,,consumption-2027-01-02,"Guest service - 2 guests",2027-01-02
4344,149,"Château Talbot 2008","Château Talbot 2008",Guest Pantry 2,OUT,1,,,consumption-2027-01-03,"Guest service - 3 guests",2027-01-03
4345,863,"Wittmann Morstein GG 2011","Wittmann",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-03
4346,256,"Château Haut-Brion 2012","Château Haut-Brion 2012",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2027-01-03
6571,374,"Armand Rousseau Chambertin 2018","Armand",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2027-01-03
6572,858,"Egon Müller Scharzhofberger Auslese 2002","Egon",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-01-03
6573,612,"Solaia 2005","Solaia",Main Cellar A1,OUT,1,,,consumption-2027-01-04,"Guest service - 2 guests",2027-01-04
6574,362,"Pavillon Blanc du Château Margaux 2016","Pavillon",Wine Fridge Port,OUT,1,,,consumption-2027-01-07,"Guest service - 2 guests",2027-01-07
6575,692,"Masseto 2018","Masseto",Main Cellar B3,OUT,2,,,consumption-2027-01-07,"Guest service - 4 guests",2027-01-07
4347,974,"Château Suduiraut Sauternes 2016","Château Suduiraut Sauternes 2016",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-10
4348,353,"Pavillon Blanc du Château Margaux 2020","Pavillon",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-10
6576,586,"Tignanello 2016","Tignanello",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-10
6577,28,"Dom Pérignon 2002","Dom",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2027-01-10
4349,480,"Domaine Dujac Clos de la Roche 2010","Domaine",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2027-01-17
4350,36,"Veuve Clicquot La Grande Dame 2015","Veuve",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-17
6578,852,"J. J. Prüm Wehlener Sonnenuhr Spätlese 2009","J. J.",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-17
6579,201,"Château Margaux 2006","Château Margaux 2006",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-17
6580,23,"Salon Le Mesnil Blanc de Blancs 2014","Salon Le",Fridge 2,OUT,1,,,consumption-2027-01-19,"Guest service - 3 guests",2027-01-19
6581,266,"Château Lafite Rothschild 2016","Château Lafite Rothschild 2016",Fridge 2,OUT,2,,,consumption-2027-01-19,"Guest service - 4 guests",2027-01-19
6582,28,"Dom Pérignon 2002","Dom",Guest Pantry 1,IN,12,,,intake-430,"Delivery from order #430",2027-01-21
6583,462,"Claude Dugat Gevrey 1er Cru 2015","Claude",Guest Pantry 2,OUT,2,,,consumption-2027-01-22,"Guest service - 4 guests",2027-01-22
6584,507,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2016","Domaine",Guest Pantry 1,OUT,1,,,consumption-2027-01-22,"Guest service - 2 guests",2027-01-22
6585,28,"Dom Pérignon 2002","Dom",Guest Pantry 1,IN,12,,,intake-429,"Delivery from order #429",2027-01-23
6586,438,"Joseph Drouhin Clos des Mouches 2015","Joseph",Guest Pantry 2,OUT,1,,,consumption-2027-01-23,"Guest service - 4 guests",2027-01-23
6587,631,"Sassicaia 2018","Sassicaia",Wine Fridge Port,OUT,2,,,consumption-2027-01-23,"Guest service - 3 guests",2027-01-23
4351,106,"Krug Clos du Mesnil 2012","Krug",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-24
4352,625,"Masseto 2016","Masseto",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-01-24
4353,310,"Château Pichon Baron 2008","Château Pichon Baron 2008",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2027-01-24
6588,365,"Château Malartic‑Lagravière Blanc 2015","Château Malartic‑Lagravière Blanc 2015",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-01-24
6589,626,"Bruno Giacosa Barolo Falletto 2015","Bruno",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-24
6590,259,"Château Ducru-Beaucaillou 2015","Château Ducru-Beaucaillou 2015",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2027-01-24
4354,974,"Château Suduiraut Sauternes 2016","Château Suduiraut Sauternes 2016",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-31
4355,479,"Sylvain Cathiard Vosne‑Romanée 1er Cru 2018","Sylvain",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2027-01-31
4356,154,"Château Lynch‑Bages 2002","Château Lynch‑Bages 2002",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-31
6591,29,"Veuve Clicquot La Grande Dame 2008","Veuve",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2027-01-31
6592,525,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2005","Pierre‑Yves",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-01-31
6593,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2027-01-31
6594,478,"DRC Echézeaux 2014","DRC",Main Cellar A2,OUT,2,,,consumption-2027-02-01,"Guest service - 3 guests",2027-02-01
4357,645,"Vietti Barolo Ravera 2008","Vietti",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-07
4358,350,"Château Carbonnieux Blanc 2016","Château Carbonnieux Blanc 2016",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2027-02-07
4359,632,"Casanova di Neri Tenuta Nuova 2009","Casanova di",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-07
6595,310,"Château Pichon Baron 2008","Château Pichon Baron 2008",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2027-02-07
6596,729,"Planeta Chardonnay 2019","Planeta",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2027-02-07
6597,529,"Raveneau Chablis Grand Cru Blanchot 2002","Raveneau",Guest Pantry 1,OUT,2,,,consumption-2027-02-10,"Guest service - 4 guests",2027-02-10
4360,462,"Claude Dugat Gevrey 1er Cru 2015","Claude",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-02-14
4361,60,"Salon Le Mesnil Blanc de Blancs 2005","Salon Le",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-02-14
4362,664,"Ornellaia 2010","Ornellaia",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2027-02-14
6598,88,"Krug Vintage 2016","Krug",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-14
6599,834,"Dr. Loosen Ürziger Würzgarten GG 2002","Dr.",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-14
6600,635,"Bruno Giacosa Barolo Falletto 2019","Bruno",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-14
4363,198,"Château Beychevelle 2014","Château Beychevelle 2014",Wine Fridge Port,OUT,2,,,consumption-2027-02-16,"Guest service - 3 guests",2027-02-16
4364,456,"Sylvain Cathiard Vosne‑Romanée 1er Cru 2010","Sylvain",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-21
4365,444,"Denis Mortet Chambertin 2008","Denis",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-02-21
6601,70,"Pol Roger Sir Winston Churchill 2019","Pol",Fridge 1,OUT,1,,,consumption-2027-02-21,"Guest service - 2 guests",2027-02-21
6602,147,"Château Ducru-Beaucaillou 2014","Château Ducru-Beaucaillou 2014",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-21
6603,895,"Kistler Chardonnay Les Noisetiers 2008","Kistler",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-02-21
4366,387,"Georges Roumier Bonnes‑Mares 2010","Georges",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-02-28
4367,987,"Disznókő 6P Aszú 2016","Disznókő 6P",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2027-02-28
6604,190,"Château Calon‑Ségur 2019","Château Calon‑Ségur 2019",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2027-02-28
6605,604,"Tua Rita Redigaffi 2019","Tua",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-02-28
6606,625,"Masseto 2016","Masseto",Fridge 1,OUT,3,,,consumption-2027-03-01,"Guest service - 10 guests",2027-03-01
6607,587,"Gaja Barbaresco 2019","Gaja",Fridge 2,OUT,3,,,consumption-2027-03-03,"Guest service - 7 guests",2027-03-03
6608,825,"Dr. Loosen Ürziger Würzgarten GG 2016","Dr.",Main Cellar A2,OUT,2,,,consumption-2027-03-03,"Guest service - 7 guests",2027-03-03
4368,503,"Roulot Meursault 1er Cru 2015","Roulot",Guest Pantry 1,OUT,5,,,consumption-2027-03-04,"Guest service - 9 guests",2027-03-04
4369,566,"Dauvissat Chablis Grand Cru Les Preuses 2019","Dauvissat",Fridge 2,OUT,3,,,consumption-2027-03-04,"Guest service - 12 guests",2027-03-04
6609,810,"Vega Sicilia Único 2019","Vega",Fridge 2,OUT,2,,,consumption-2027-03-04,"Guest service - 5 guests",2027-03-04
4370,123,"Louis Roederer Cristal 2011","Louis",Main Cellar A1,OUT,3,,,consumption-2027-03-05,"Guest service - 9 guests",2027-03-05
4371,509,"Coche‑Dury Meursault 2002","Coche‑Dury",Guest Pantry 1,OUT,4,,,consumption-2027-03-05,"Guest service - 12 guests",2027-03-05
6610,776,"Pingus 2018","Pingus",Fridge 1,OUT,1,,,consumption-2027-03-05,"Guest service - 4 guests",2027-03-05
4372,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,OUT,2,,,consumption-2027-03-06,"Guest service - 4 guests",2027-03-06
4373,630,"Vietti Barolo Ravera 2005","Vietti",Guest Pantry 2,OUT,4,,,consumption-2027-03-07,"Guest service - 7 guests",2027-03-07
4374,516,"Raveneau Chablis Grand Cru Blanchot 2015","Raveneau",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-07
4375,786,"Marqués de Murrieta Castillo Ygay 2000","Marqués de",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-07
6611,696,"Bruno Giacosa Barolo Falletto 2020","Bruno",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2027-03-07
6612,300,"Château Latour 2018","Château Latour 2018",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-03-07
6613,345,"Château Haut‑Brion Blanc 2008","Château Haut‑Brion Blanc 2008",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2027-03-07
4376,833,"Dr. Loosen Ürziger Würzgarten GG 2003","Dr.",Main Cellar B3,OUT,3,,,consumption-2027-03-08,"Guest service - 5 guests",2027-03-08
6614,697,"Jermann Vintage Tunina 2010","Jermann",Fridge 1,OUT,4,,,consumption-2027-03-08,"Guest service - 7 guests",2027-03-08
6615,576,"Bouchard Père & Fils Chevalier‑Montrachet 2002","Bouchard",Main Cellar A2,OUT,4,,,consumption-2027-03-08,"Guest service - 7 guests",2027-03-08
6616,119,"Dom Pérignon 2003","Dom",Guest Pantry 2,OUT,2,,,consumption-2027-03-09,"Guest service - 4 guests",2027-03-09
6617,126,"Château Giscours 2010","Château Giscours 2010",Guest Pantry 1,OUT,2,,,consumption-2027-03-09,"Guest service - 4 guests",2027-03-09
4377,348,"Château Malartic‑Lagravière Blanc 2010","Château Malartic‑Lagravière Blanc 2010",Guest Pantry 1,OUT,1,,,consumption-2027-03-10,"Guest service - 2 guests",2027-03-10
4378,916,"Joseph Phelps Insignia 2019","Joseph",Main Cellar A2,OUT,3,,,consumption-2027-03-11,"Guest service - 6 guests",2027-03-11
4379,450,"Joseph Drouhin Clos des Mouches 2012","Joseph",Main Cellar B1,OUT,2,,,consumption-2027-03-11,"Guest service - 6 guests",2027-03-11
6618,651,"Ornellaia 2019","Ornellaia",Main Cellar A2,OUT,2,,,consumption-2027-03-11,"Guest service - 6 guests",2027-03-11
6619,234,"Château Lafite Rothschild 2018","Château Lafite Rothschild 2018",Fridge 1,OUT,2,,,consumption-2027-03-11,"Guest service - 7 guests",2027-03-11
6620,30,"Veuve Clicquot La Grande Dame 2019","Veuve",Wine Fridge Port,OUT,4,,,consumption-2027-03-12,"Guest service - 10 guests",2027-03-12
4380,32,"Krug Vintage 2019","Krug",Fridge 1,OUT,2,,,consumption-2027-03-13,"Guest service - 3 guests",2027-03-13
4381,509,"Coche‑Dury Meursault 2002","Coche‑Dury",Guest Pantry 1,IN,12,,,intake-194,"Delivery from order #194",2027-03-14
4382,566,"Dauvissat Chablis Grand Cru Les Preuses 2019","Dauvissat",Fridge 2,IN,12,,,intake-194,"Delivery from order #194",2027-03-14
4383,555,"Bonneau du Martray Corton‑Charlemagne 2018","Bonneau du",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2027-03-14
4384,81,"Dom Pérignon 2015","Dom",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2027-03-14
6621,434,"Joseph Drouhin Clos des Mouches 2007","Joseph",Wine Fridge Port,OUT,3,,,consumption-2027-03-14,"Guest service - 6 guests",2027-03-14
6622,507,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2016","Domaine",Guest Pantry 1,OUT,5,,,consumption-2027-03-14,"Guest service - 10 guests",2027-03-14
6623,914,"Spottswoode Estate Cabernet 2015","Spottswoode",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-14
6624,292,"Château Léoville Las Cases 2016","Château Léoville Las Cases 2016",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-14
6625,578,"Raveneau Chablis Grand Cru Blanchot 2008","Raveneau",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2027-03-14
4385,47,"Krug Vintage 2021","Krug",Main Cellar A2,OUT,2,,,consumption-2027-03-15,"Guest service - 6 guests",2027-03-15
6626,586,"Tignanello 2016","Tignanello",Fridge 2,OUT,4,,,consumption-2027-03-16,"Guest service - 8 guests",2027-03-16
6627,387,"Georges Roumier Bonnes‑Mares 2010","Georges",Fridge 2,OUT,5,,,consumption-2027-03-16,"Guest service - 10 guests",2027-03-16
4386,443,"Denis Mortet Chambertin 2018","Denis",Wine Fridge Port,OUT,3,,,consumption-2027-03-17,"Guest service - 8 guests",2027-03-17
4387,722,"Gaja Gaia & Rey Chardonnay 2016","Gaja",Main Cellar A2,OUT,4,,,consumption-2027-03-17,"Guest service - 8 guests",2027-03-17
6628,263,"Château Cos d'Estournel 2014","Château Cos d'Estournel 2014",Main Cellar A1,OUT,1,,,consumption-2027-03-17,"Guest service - 2 guests",2027-03-17
4388,916,"Joseph Phelps Insignia 2019","Joseph",Main Cellar A2,IN,12,,,intake-196,"Delivery from order #196",2027-03-18
4389,516,"Raveneau Chablis Grand Cru Blanchot 2015","Raveneau",Guest Pantry 2,IN,12,,,intake-196,"Delivery from order #196",2027-03-18
4390,916,"Joseph Phelps Insignia 2019","Joseph",Main Cellar A2,IN,12,,,intake-195,"Delivery from order #195",2027-03-20
4391,516,"Raveneau Chablis Grand Cru Blanchot 2015","Raveneau",Guest Pantry 2,IN,12,,,intake-195,"Delivery from order #195",2027-03-20
6629,17,"Taittinger Comtes de Champagne 2012","Taittinger",Guest Pantry 2,OUT,2,,,consumption-2027-03-20,"Guest service - 3 guests",2027-03-20
6630,433,"Armand Rousseau Chambertin 2015","Armand",Wine Fridge Starboard,OUT,2,,,consumption-2027-03-20,"Guest service - 3 guests",2027-03-20
4392,434,"Joseph Drouhin Clos des Mouches 2007","Joseph",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2027-03-21
4393,347,"Château Haut‑Brion Blanc 2010","Château Haut‑Brion Blanc 2010",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-21
4394,357,"Domaine de Chevalier Blanc 2009","Domaine de",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2027-03-21
6631,696,"Bruno Giacosa Barolo Falletto 2020","Bruno",Guest Pantry 1,OUT,2,,,consumption-2027-03-21,"Guest service - 4 guests",2027-03-21
6632,348,"Château Malartic‑Lagravière Blanc 2010","Château Malartic‑Lagravière Blanc 2010",Guest Pantry 1,OUT,1,,,consumption-2027-03-21,"Guest service - 2 guests",2027-03-21
6633,557,"Dauvissat Chablis Grand Cru Les Preuses 2008","Dauvissat",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-21
6634,582,"Bartolo Mascarello Barolo 2002","Bartolo",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2027-03-21
4395,952,"Colgin IX Estate Red 2016","Colgin IX",Fridge 1,OUT,2,,,consumption-2027-03-22,"Guest service - 4 guests",2027-03-22
4396,630,"Vietti Barolo Ravera 2005","Vietti",Guest Pantry 2,OUT,2,,,consumption-2027-03-22,"Guest service - 4 guests",2027-03-22
6635,697,"Jermann Vintage Tunina 2010","Jermann",Fridge 1,IN,12,,,intake-431,"Delivery from order #431",2027-03-22
6636,30,"Veuve Clicquot La Grande Dame 2019","Veuve",Wine Fridge Port,IN,12,,,intake-431,"Delivery from order #431",2027-03-22
4397,897,"Bryant Family Cabernet 2010","Bryant",Guest Pantry 1,OUT,3,,,consumption-2027-03-23,"Guest service - 8 guests",2027-03-23
6637,525,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2005","Pierre‑Yves",Main Cellar A2,OUT,6,,,consumption-2027-03-26,"Guest service - 12 guests",2027-03-26
6638,294,"Château Pichon Baron 1996","Château Pichon Baron 1996",Wine Fridge Port,OUT,6,,,consumption-2027-03-26,"Guest service - 11 guests",2027-03-26
4398,916,"Joseph Phelps Insignia 2019","Joseph",Main Cellar A2,IN,12,,,intake-197,"Delivery from order #197",2027-03-27
4399,516,"Raveneau Chablis Grand Cru Blanchot 2015","Raveneau",Guest Pantry 2,IN,12,,,intake-197,"Delivery from order #197",2027-03-27
4400,125,"Château Palmer 2014","Château Palmer 2014",Fridge 1,OUT,2,,,consumption-2027-03-27,"Guest service - 7 guests",2027-03-27
4401,231,"Château Lynch‑Bages 2009","Château Lynch‑Bages 2009",Fridge 2,OUT,2,,,consumption-2027-03-27,"Guest service - 6 guests",2027-03-27
4402,122,"Taittinger Comtes de Champagne 2010","Taittinger",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2027-03-28
4403,759,"Artadi Viña El Pisón 2005","Artadi",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-28
6639,387,"Georges Roumier Bonnes‑Mares 2010","Georges",Fridge 2,IN,12,,,intake-432,"Delivery from order #432",2027-03-28
6640,697,"Jermann Vintage Tunina 2010","Jermann",Fridge 1,IN,12,,,intake-432,"Delivery from order #432",2027-03-28
6641,30,"Veuve Clicquot La Grande Dame 2019","Veuve",Wine Fridge Port,IN,12,,,intake-432,"Delivery from order #432",2027-03-28
6642,586,"Tignanello 2016","Tignanello",Fridge 2,IN,12,,,intake-432,"Delivery from order #432",2027-03-28
6643,501,"Faiveley Mazis‑Chambertin 2008","Faiveley",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-28
6644,2,"Krug Vintage 2018","Krug",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2027-03-28
6645,205,"Château Beychevelle 2015","Château Beychevelle 2015",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2027-03-28
6646,749,"Marqués de Murrieta Castillo Ygay 2019","Marqués de",Fridge 2,OUT,1,,,consumption-2027-03-28,"Guest service - 3 guests",2027-03-28
4404,400,"Faiveley Mazis‑Chambertin 2012","Faiveley",Guest Pantry 2,OUT,1,,,consumption-2027-04-01,"Guest service - 3 guests",2027-04-01
4405,125,"Château Palmer 2014","Château Palmer 2014",Fridge 1,IN,12,,,intake-198,"Delivery from order #198",2027-04-03
4406,630,"Vietti Barolo Ravera 2005","Vietti",Guest Pantry 2,IN,12,,,intake-198,"Delivery from order #198",2027-04-03
4407,391,"Comte Liger‑Belair La Romanée 2010","Comte",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2027-04-03
4408,307,"Château Mouton Rothschild 2010","Château Mouton Rothschild 2010",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2027-04-03
4409,493,"Faiveley Mazis‑Chambertin 2020","Faiveley",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2027-04-03
6647,930,"Dominus 2010","Dominus",Fridge 1,OUT,2,,,consumption-2027-04-03,"Guest service - 4 guests",2027-04-03
6648,800,"La Rioja Alta 904 Gran Reserva 2009","La",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2027-04-03
6649,493,"Faiveley Mazis‑Chambertin 2020","Faiveley",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2027-04-03
6650,294,"Château Pichon Baron 1996","Château Pichon Baron 1996",Wine Fridge Port,IN,12,,,intake-433,"Delivery from order #433",2027-04-04
6651,525,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2005","Pierre‑Yves",Main Cellar A2,IN,12,,,intake-433,"Delivery from order #433",2027-04-04
6652,40,"Louis Roederer Cristal 2000","Louis",Wine Fridge Port,OUT,3,,,consumption-2027-04-05,"Guest service - 11 guests",2027-04-05
4410,125,"Château Palmer 2014","Château Palmer 2014",Fridge 1,IN,12,,,intake-199,"Delivery from order #199",2027-04-06
