id,vintage_id,wine_id,wine_type,quantity,location,event_type,metadata,created_at
5219,393,393,Red,1,Main Cellar B1,consume,"{"guest_count":3}",2027-04-06
3617,353,353,White,2,Main Cellar A2,consume,"{"guest_count":8}",2027-04-07
5220,338,338,White,1,Guest Pantry 2,consume,"{"guest_count":2}",2027-04-07
3618,328,328,White,1,Main Cellar B3,consume,"{"guest_count":2}",2027-04-09
5221,865,865,White,3,Wine Fridge Port,consume,"{"guest_count":12}",2027-04-09
5222,340,340,White,3,Fridge 1,consume,"{"guest_count":11}",2027-04-09
5223,294,null,Red,12,Wine Fridge Port,receive,"{"order_id":434}",2027-04-10
5224,525,null,White,12,Main Cellar A2,receive,"{"order_id":434}",2027-04-10
5225,749,null,Red,12,Fridge 2,receive,"{"order_id":434}",2027-04-10
3619,823,823,White,2,Main Cellar A2,consume,"{"guest_count":4}",2027-04-11
3620,679,679,Red,2,Main Cellar A1,consume,"{"guest_count":3}",2027-04-11
3621,328,328,White,1,Main Cellar B3,consume,"{"guest_count":3}",2027-04-13
3622,389,389,Red,1,Fridge 1,consume,"{"guest_count":4}",2027-04-13
3623,788,788,Red,2,Fridge 2,consume,"{"guest_count":4}",2027-04-14
3624,545,545,White,1,Guest Pantry 2,consume,"{"guest_count":2}",2027-04-14
5226,865,null,White,12,Wine Fridge Port,receive,"{"order_id":435}",2027-04-17
5227,723,null,White,12,Fridge 2,receive,"{"order_id":436}",2027-04-17
5228,865,null,White,12,Wine Fridge Port,receive,"{"order_id":436}",2027-04-17
5229,467,467,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2027-04-17
5230,545,545,White,1,Guest Pantry 2,consume,"{"guest_count":2}",2027-04-17
3625,873,873,White,2,Main Cellar B1,consume,"{"guest_count":6}",2027-04-18
3626,777,777,Red,2,Fridge 2,consume,"{"guest_count":6}",2027-04-18
5231,319,319,Red,1,Guest Pantry 2,consume,"{"guest_count":4}",2027-04-18
3627,591,591,Red,3,Fridge 1,consume,"{"guest_count":8}",2027-04-19
5232,393,393,Red,2,Main Cellar B1,consume,"{"guest_count":7}",2027-04-20
5233,291,291,Red,2,Guest Pantry 2,consume,"{"guest_count":5}",2027-04-20
3628,565,565,White,2,Main Cellar A2,consume,"{"guest_count":6}",2027-04-22
3629,559,559,White,2,Guest Pantry 2,consume,"{"guest_count":6}",2027-04-22
3630,555,555,White,1,Main Cellar A1,consume,"{"guest_count":4}",2027-04-23
3631,195,195,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2027-04-23
5234,723,null,White,12,Fridge 2,receive,"{"order_id":437}",2027-04-23
5235,865,null,White,12,Wine Fridge Port,receive,"{"order_id":437}",2027-04-23
3632,823,823,White,3,Main Cellar A2,consume,"{"guest_count":7}",2027-04-24
3633,560,560,White,2,Main Cellar B3,consume,"{"guest_count":8}",2027-04-24
3634,591,null,Red,12,Fridge 1,receive,"{"order_id":201}",2027-04-27
3635,565,null,White,12,Main Cellar A2,receive,"{"order_id":201}",2027-04-27
3636,555,null,White,12,Main Cellar A1,receive,"{"order_id":201}",2027-04-27
3637,873,null,White,12,Main Cellar B1,receive,"{"order_id":201}",2027-04-27
5236,425,425,Red,1,Guest Pantry 2,consume,"{"guest_count":4}",2027-04-29
5237,537,537,White,2,Main Cellar A1,consume,"{"guest_count":5}",2027-04-29
3638,591,null,Red,12,Fridge 1,receive,"{"order_id":200}",2027-05-01
3639,873,null,White,12,Main Cellar B1,receive,"{"order_id":200}",2027-05-01
5238,602,602,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2027-05-02
5239,41,41,Sparkling,1,Main Cellar A1,consume,"{"guest_count":2}",2027-05-02
5240,335,335,White,5,Guest Pantry 1,consume,"{"guest_count":10}",2027-05-04
5241,328,328,White,3,Main Cellar B3,consume,"{"guest_count":11}",2027-05-04
5242,451,451,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2027-05-06
3640,560,null,White,12,Main Cellar B3,receive,"{"order_id":202}",2027-05-07
3641,531,531,White,2,Guest Pantry 2,consume,"{"guest_count":6}",2027-05-07
5243,575,575,White,3,Main Cellar B1,consume,"{"guest_count":7}",2027-05-07
5244,856,856,White,3,Main Cellar B1,consume,"{"guest_count":12}",2027-05-07
3642,560,null,White,12,Main Cellar B3,receive,"{"order_id":203}",2027-05-08
3643,339,339,White,3,Fridge 2,consume,"{"guest_count":12}",2027-05-09
5245,151,151,Red,4,Fridge 1,consume,"{"guest_count":8}",2027-05-09
5246,707,null,White,12,Guest Pantry 2,receive,"{"order_id":438}",2027-05-10
5247,534,534,White,1,Main Cellar B1,consume,"{"guest_count":2}",2027-05-11
5248,584,584,Red,2,Fridge 1,consume,"{"guest_count":4}",2027-05-11
3644,339,null,White,12,Fridge 2,receive,"{"order_id":204}",2027-05-15
3645,339,null,White,12,Fridge 2,receive,"{"order_id":205}",2027-05-15
3646,754,754,Red,2,Fridge 2,consume,"{"guest_count":3}",2027-05-16
3647,201,201,Red,1,Main Cellar A2,consume,"{"guest_count":4}",2027-05-16
3648,89,89,Sparkling,2,Main Cellar A2,consume,"{"guest_count":4}",2027-05-17
5249,151,null,Red,12,Fridge 1,receive,"{"order_id":440}",2027-05-17
3649,62,62,Sparkling,4,Main Cellar A1,consume,"{"guest_count":11}",2027-05-18
3650,589,589,Red,2,Guest Pantry 2,consume,"{"guest_count":8}",2027-05-18
5250,707,null,White,12,Guest Pantry 2,receive,"{"order_id":439}",2027-05-18
5251,153,153,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2027-05-18
5252,733,733,White,1,Guest Pantry 1,consume,"{"guest_count":3}",2027-05-18
5253,226,226,Red,4,Main Cellar A1,consume,"{"guest_count":8}",2027-05-20
5254,731,731,White,2,Guest Pantry 1,consume,"{"guest_count":7}",2027-05-20
3651,519,519,White,2,Guest Pantry 2,consume,"{"guest_count":4}",2027-05-23
3652,369,369,White,2,Wine Fridge Port,consume,"{"guest_count":4}",2027-05-23
5255,456,456,Red,3,Main Cellar B1,consume,"{"guest_count":6}",2027-05-23
5256,506,506,White,2,Guest Pantry 1,consume,"{"guest_count":5}",2027-05-23
3653,471,471,Red,2,Main Cellar B3,consume,"{"guest_count":3}",2027-05-25
5257,151,null,Red,12,Fridge 1,receive,"{"order_id":441}",2027-05-25
5258,516,516,White,6,Guest Pantry 2,consume,"{"guest_count":12}",2027-05-25
3654,790,790,Red,2,Fridge 1,consume,"{"guest_count":7}",2027-05-26
3655,566,566,White,4,Fridge 2,consume,"{"guest_count":8}",2027-05-26
3656,89,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":207}",2027-05-27
3657,201,null,Red,12,Main Cellar A2,receive,"{"order_id":207}",2027-05-27
3658,89,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":206}",2027-05-28
3659,201,null,Red,12,Main Cellar A2,receive,"{"order_id":206}",2027-05-28
5259,278,278,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2027-05-28
5260,607,607,Red,3,Main Cellar B3,consume,"{"guest_count":8}",2027-05-28
5261,733,733,White,3,Guest Pantry 1,consume,"{"guest_count":6}",2027-05-29
5262,234,234,Red,3,Fridge 1,consume,"{"guest_count":11}",2027-05-29
3660,437,437,Red,4,Main Cellar A1,consume,"{"guest_count":8}",2027-05-31
3661,417,417,Red,3,Fridge 1,consume,"{"guest_count":5}",2027-05-31
5263,208,208,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2027-05-31
5264,936,936,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2027-05-31
3662,792,792,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2027-06-03
3663,627,627,Red,2,Fridge 1,consume,"{"guest_count":4}",2027-06-03
5265,334,334,White,1,Fridge 1,consume,"{"guest_count":2}",2027-06-03
3664,390,390,Red,2,Fridge 2,consume,"{"guest_count":3}",2027-06-04
3665,41,41,Sparkling,1,Main Cellar A1,consume,"{"guest_count":4}",2027-06-04
5266,778,778,Red,1,Main Cellar A1,consume,"{"guest_count":4}",2027-06-04
3666,790,null,Red,12,Fridge 1,receive,"{"order_id":208}",2027-06-05
3667,635,635,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2027-06-05
3668,410,410,Red,1,Fridge 1,consume,"{"guest_count":2}",2027-06-05
5267,780,780,Red,5,Guest Pantry 1,consume,"{"guest_count":9}",2027-06-05
3669,790,null,Red,12,Fridge 1,receive,"{"order_id":210}",2027-06-06
3670,417,null,Red,12,Fridge 1,receive,"{"order_id":210}",2027-06-06
5268,412,412,Red,1,Main Cellar A1,consume,"{"guest_count":3}",2027-06-06
3671,228,228,Red,2,Fridge 1,consume,"{"guest_count":6}",2027-06-07
5269,733,null,White,12,Guest Pantry 1,receive,"{"order_id":442}",2027-06-07
5270,234,null,Red,12,Fridge 1,receive,"{"order_id":442}",2027-06-07
3672,790,null,Red,12,Fridge 1,receive,"{"order_id":209}",2027-06-08
3673,417,null,Red,12,Fridge 1,receive,"{"order_id":209}",2027-06-08
5271,695,695,Red,2,Main Cellar B3,consume,"{"guest_count":7}",2027-06-08
5272,158,158,Red,2,Main Cellar A2,consume,"{"guest_count":5}",2027-06-08
3674,412,412,Red,1,Main Cellar A1,consume,"{"guest_count":3}",2027-06-09
5273,428,428,Red,2,Fridge 1,consume,"{"guest_count":8}",2027-06-09
5274,653,653,Red,4,Wine Fridge Port,consume,"{"guest_count":8}",2027-06-09
5275,766,766,Red,1,Wine Fridge Port,consume,"{"guest_count":3}",2027-06-10
5276,800,800,Red,1,Main Cellar B1,consume,"{"guest_count":2}",2027-06-10
3675,695,695,Red,2,Main Cellar B3,consume,"{"guest_count":7}",2027-06-11
3676,158,158,Red,2,Main Cellar A2,consume,"{"guest_count":5}",2027-06-11
5277,733,null,White,12,Guest Pantry 1,receive,"{"order_id":443}",2027-06-11
5278,234,null,Red,12,Fridge 1,receive,"{"order_id":443}",2027-06-11
5279,733,null,White,12,Guest Pantry 1,receive,"{"order_id":444}",2027-06-11
5280,234,null,Red,12,Fridge 1,receive,"{"order_id":444}",2027-06-11
5281,602,602,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2027-06-11
3677,354,354,White,1,Wine Fridge Starboard,consume,"{"guest_count":2}",2027-06-12
3678,519,519,White,3,Guest Pantry 2,consume,"{"guest_count":7}",2027-06-13
3679,61,61,Sparkling,3,Guest Pantry 2,consume,"{"guest_count":5}",2027-06-13
5282,304,304,Red,2,Main Cellar B3,consume,"{"guest_count":8}",2027-06-13
3680,417,null,Red,12,Fridge 1,receive,"{"order_id":211}",2027-06-14
3681,24,24,Sparkling,6,Guest Pantry 1,consume,"{"guest_count":12}",2027-06-14
3682,617,617,Red,2,Main Cellar A2,consume,"{"guest_count":6}",2027-06-14
5283,248,248,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2027-06-14
5284,758,758,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2027-06-14
3683,246,246,Red,3,Guest Pantry 2,consume,"{"guest_count":9}",2027-06-15
5285,506,506,White,2,Guest Pantry 1,consume,"{"guest_count":3}",2027-06-15
5286,746,746,Red,1,Fridge 1,consume,"{"guest_count":4}",2027-06-15
3684,194,194,Red,2,Main Cellar A2,consume,"{"guest_count":3}",2027-06-16
3685,681,681,Red,1,Fridge 2,consume,"{"guest_count":3}",2027-06-16
5287,389,389,Red,4,Fridge 1,consume,"{"guest_count":7}",2027-06-16
5288,688,688,Red,4,Guest Pantry 1,consume,"{"guest_count":7}",2027-06-18
5289,831,831,White,3,Guest Pantry 2,consume,"{"guest_count":11}",2027-06-18
3686,131,131,Red,1,Wine Fridge Port,consume,"{"guest_count":4}",2027-06-19
3687,394,394,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2027-06-19
3688,158,null,Red,12,Main Cellar A2,receive,"{"order_id":212}",2027-06-20
3689,733,733,White,2,Guest Pantry 1,consume,"{"guest_count":4}",2027-06-20
5290,930,930,Red,2,Fridge 1,consume,"{"guest_count":8}",2027-06-20
5291,93,93,Sparkling,4,Wine Fridge Starboard,consume,"{"guest_count":7}",2027-06-20
3690,108,108,Sparkling,2,Main Cellar A2,consume,"{"guest_count":4}",2027-06-21
5292,202,202,Red,6,Fridge 2,consume,"{"guest_count":11}",2027-06-21
5293,25,25,Sparkling,4,Fridge 1,consume,"{"guest_count":10}",2027-06-21
3691,794,794,Red,2,Fridge 2,consume,"{"guest_count":3}",2027-06-22
5294,695,null,Red,12,Main Cellar B3,receive,"{"order_id":445}",2027-06-22
5295,766,null,Red,12,Wine Fridge Port,receive,"{"order_id":445}",2027-06-22
5296,695,null,Red,12,Main Cellar B3,receive,"{"order_id":446}",2027-06-22
5297,766,null,Red,12,Wine Fridge Port,receive,"{"order_id":446}",2027-06-22
5298,372,372,White,1,Main Cellar A1,consume,"{"guest_count":2}",2027-06-22
5299,695,695,Red,2,Main Cellar B3,consume,"{"guest_count":3}",2027-06-22
5300,190,190,Red,1,Main Cellar A1,consume,"{"guest_count":4}",2027-06-23
5301,947,947,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2027-06-23
3692,158,null,Red,12,Main Cellar A2,receive,"{"order_id":213}",2027-06-24
3693,519,null,White,12,Guest Pantry 2,receive,"{"order_id":213}",2027-06-24
3694,681,null,Red,12,Fridge 2,receive,"{"order_id":213}",2027-06-24
3695,892,892,Red,2,Main Cellar B1,consume,"{"guest_count":6}",2027-06-24
3696,346,346,White,4,Guest Pantry 2,consume,"{"guest_count":8}",2027-06-24
3697,133,133,Red,1,Fridge 1,consume,"{"guest_count":4}",2027-06-25
5302,60,60,Sparkling,3,Fridge 2,consume,"{"guest_count":9}",2027-06-25
3698,830,830,White,3,Guest Pantry 2,consume,"{"guest_count":8}",2027-06-26
5303,94,94,Sparkling,3,Guest Pantry 1,consume,"{"guest_count":5}",2027-06-26
5304,375,375,Red,3,Fridge 1,consume,"{"guest_count":5}",2027-06-26
3699,86,86,Sparkling,4,Main Cellar B1,consume,"{"guest_count":7}",2027-06-27
3700,190,190,Red,1,Main Cellar A1,consume,"{"guest_count":4}",2027-06-28
3701,947,947,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2027-06-28
5305,819,819,Red,1,Guest Pantry 2,consume,"{"guest_count":4}",2027-06-28
5306,269,269,Red,3,Main Cellar B1,consume,"{"guest_count":5}",2027-06-29
5307,157,157,Red,3,Guest Pantry 2,consume,"{"guest_count":7}",2027-06-29
3702,519,null,White,12,Guest Pantry 2,receive,"{"order_id":214}",2027-06-30
3703,681,null,Red,12,Fridge 2,receive,"{"order_id":214}",2027-06-30
3704,60,60,Sparkling,3,Fridge 2,consume,"{"guest_count":9}",2027-06-30
5308,203,203,Red,1,Main Cellar A1,consume,"{"guest_count":3}",2027-06-30
5309,720,720,White,2,Fridge 1,consume,"{"guest_count":3}",2027-06-30
3705,73,73,Sparkling,4,Guest Pantry 1,consume,"{"guest_count":8}",2027-07-01
3706,27,27,Sparkling,3,Main Cellar B1,consume,"{"guest_count":6}",2027-07-01
5310,225,225,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2027-07-01
5311,720,720,White,3,Fridge 1,consume,"{"guest_count":7}",2027-07-02
5312,507,507,White,4,Guest Pantry 1,consume,"{"guest_count":7}",2027-07-02
3707,244,244,Red,1,Fridge 1,consume,"{"guest_count":4}",2027-07-03
5313,827,827,White,5,Fridge 2,consume,"{"guest_count":9}",2027-07-03
5314,743,743,White,3,Main Cellar B3,consume,"{"guest_count":9}",2027-07-03
5315,565,565,White,2,Main Cellar A2,consume,"{"guest_count":7}",2027-07-04
3708,121,121,Sparkling,2,Wine Fridge Starboard,consume,"{"guest_count":4}",2027-07-05
3709,583,583,Red,1,Guest Pantry 1,consume,"{"guest_count":3}",2027-07-05
5316,190,null,Red,12,Main Cellar A1,receive,"{"order_id":447}",2027-07-05
5317,679,679,Red,3,Main Cellar A1,consume,"{"guest_count":7}",2027-07-05
5318,570,570,White,4,Main Cellar B3,consume,"{"guest_count":8}",2027-07-05
3710,553,553,White,1,Wine Fridge Port,consume,"{"guest_count":2}",2027-07-06
3711,100,100,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":4}",2027-07-06
5319,595,595,Red,2,Fridge 2,consume,"{"guest_count":5}",2027-07-06
5320,263,263,Red,2,Main Cellar A1,consume,"{"guest_count":5}",2027-07-06
3712,357,357,White,4,Guest Pantry 1,consume,"{"guest_count":7}",2027-07-07
5321,375,null,Red,12,Fridge 1,receive,"{"order_id":448}",2027-07-07
5322,190,null,Red,12,Main Cellar A1,receive,"{"order_id":448}",2027-07-07
5323,263,null,Red,12,Main Cellar A1,receive,"{"order_id":448}",2027-07-07
5324,819,null,Red,12,Guest Pantry 2,receive,"{"order_id":448}",2027-07-07
5325,358,358,White,3,Fridge 2,consume,"{"guest_count":12}",2027-07-07
5326,252,252,Red,3,Main Cellar B3,consume,"{"guest_count":12}",2027-07-07
5327,278,278,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2027-07-08
5328,132,132,Red,1,Fridge 1,consume,"{"guest_count":3}",2027-07-08
3713,374,374,Red,3,Main Cellar B3,consume,"{"guest_count":6}",2027-07-09
3714,219,219,Red,4,Wine Fridge Starboard,consume,"{"guest_count":7}",2027-07-09
5329,616,616,Red,1,Fridge 1,consume,"{"guest_count":3}",2027-07-09
3715,73,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":215}",2027-07-10
3716,830,null,White,12,Guest Pantry 2,receive,"{"order_id":215}",2027-07-10
3717,86,null,Sparkling,12,Main Cellar B1,receive,"{"order_id":215}",2027-07-10
3718,669,669,Red,1,Fridge 1,consume,"{"guest_count":4}",2027-07-10
3719,289,289,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2027-07-10
5330,799,799,Red,2,Wine Fridge Port,consume,"{"guest_count":6}",2027-07-10
3720,172,172,Red,3,Fridge 2,consume,"{"guest_count":7}",2027-07-11
3721,354,354,White,2,Wine Fridge Starboard,consume,"{"guest_count":6}",2027-07-11
3722,521,521,White,2,Fridge 1,consume,"{"guest_count":8}",2027-07-12
5331,342,342,White,4,Main Cellar A1,consume,"{"guest_count":12}",2027-07-12
5332,344,344,White,3,Main Cellar A2,consume,"{"guest_count":12}",2027-07-12
3723,734,734,White,6,Main Cellar B1,consume,"{"guest_count":12}",2027-07-13
3724,251,251,Red,4,Main Cellar B3,consume,"{"guest_count":10}",2027-07-13
5333,339,339,White,2,Fridge 2,consume,"{"guest_count":4}",2027-07-13
5334,876,876,White,3,Fridge 2,consume,"{"guest_count":8}",2027-07-13
3725,690,690,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2027-07-14
3726,989,989,Dessert,1,Guest Pantry 1,consume,"{"guest_count":2}",2027-07-14
5335,545,545,White,2,Guest Pantry 2,consume,"{"guest_count":6}",2027-07-14
5336,577,577,White,6,Main Cellar B3,consume,"{"guest_count":11}",2027-07-14
3727,357,null,White,12,Guest Pantry 1,receive,"{"order_id":216}",2027-07-15
3728,219,null,Red,12,Wine Fridge Starboard,receive,"{"order_id":216}",2027-07-15
5337,512,512,White,2,Main Cellar A2,consume,"{"guest_count":4}",2027-07-15
5338,300,300,Red,2,Fridge 1,consume,"{"guest_count":4}",2027-07-15
3729,311,311,Red,2,Guest Pantry 1,consume,"{"guest_count":6}",2027-07-16
5339,159,159,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2027-07-16
5340,336,336,White,3,Guest Pantry 1,consume,"{"guest_count":6}",2027-07-16
5341,18,18,Sparkling,3,Main Cellar A2,consume,"{"guest_count":11}",2027-07-17
5342,169,169,Red,3,Fridge 2,consume,"{"guest_count":8}",2027-07-17
3730,628,628,Red,2,Fridge 1,consume,"{"guest_count":5}",2027-07-18
3731,463,463,Red,2,Fridge 1,consume,"{"guest_count":8}",2027-07-18
5343,570,null,White,12,Main Cellar B3,receive,"{"order_id":449}",2027-07-18
5344,743,null,White,12,Main Cellar B3,receive,"{"order_id":449}",2027-07-18
5345,827,null,White,12,Fridge 2,receive,"{"order_id":449}",2027-07-18
3732,71,71,Sparkling,1,Fridge 2,consume,"{"guest_count":2}",2027-07-19
3733,117,117,Sparkling,1,Main Cellar A2,consume,"{"guest_count":2}",2027-07-19
5346,183,183,Red,3,Fridge 1,consume,"{"guest_count":7}",2027-07-19
5347,180,180,Red,4,Main Cellar A1,consume,"{"guest_count":8}",2027-07-20
5348,284,284,Red,3,Fridge 2,consume,"{"guest_count":8}",2027-07-20
3734,24,24,Sparkling,3,Guest Pantry 1,consume,"{"guest_count":9}",2027-07-21
5349,713,713,White,3,Main Cellar A1,consume,"{"guest_count":7}",2027-07-21
5350,570,570,White,3,Main Cellar B3,consume,"{"guest_count":10}",2027-07-21
3735,251,null,Red,12,Main Cellar B3,receive,"{"order_id":217}",2027-07-22
3736,734,null,White,12,Main Cellar B1,receive,"{"order_id":217}",2027-07-22
3737,251,null,Red,12,Main Cellar B3,receive,"{"order_id":218}",2027-07-22
3738,734,null,White,12,Main Cellar B1,receive,"{"order_id":218}",2027-07-22
3739,492,492,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2027-07-22
3740,42,42,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":4}",2027-07-22
5351,780,780,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2027-07-22
3741,415,415,Red,4,Guest Pantry 2,consume,"{"guest_count":7}",2027-07-23
5352,577,null,White,12,Main Cellar B3,receive,"{"order_id":450}",2027-07-23
5353,570,null,White,12,Main Cellar B3,receive,"{"order_id":450}",2027-07-23
5354,743,null,White,12,Main Cellar B3,receive,"{"order_id":450}",2027-07-23
5355,827,null,White,12,Fridge 2,receive,"{"order_id":450}",2027-07-23
5356,799,null,Red,12,Wine Fridge Port,receive,"{"order_id":450}",2027-07-23
3742,822,822,Red,1,Fridge 1,consume,"{"guest_count":3}",2027-07-24
5357,714,714,White,2,Guest Pantry 2,consume,"{"guest_count":3}",2027-07-24
5358,650,650,Red,2,Fridge 1,consume,"{"guest_count":3}",2027-07-24
5359,439,439,Red,2,Guest Pantry 1,consume,"{"guest_count":6}",2027-07-25
5360,689,689,Red,3,Wine Fridge Port,consume,"{"guest_count":9}",2027-07-25
3743,876,876,White,2,Fridge 2,consume,"{"guest_count":4}",2027-07-26
3744,194,194,Red,2,Main Cellar A2,consume,"{"guest_count":6}",2027-07-26
5361,736,736,White,4,Main Cellar A2,consume,"{"guest_count":11}",2027-07-27
5362,280,280,Red,4,Wine Fridge Starboard,consume,"{"guest_count":12}",2027-07-27
3745,326,326,White,3,Fridge 1,consume,"{"guest_count":7}",2027-07-28
3746,765,765,Red,3,Fridge 1,consume,"{"guest_count":5}",2027-07-28
5363,453,453,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2027-07-28
5364,631,631,Red,1,Wine Fridge Port,consume,"{"guest_count":2}",2027-07-28
3747,614,614,Red,3,Guest Pantry 2,consume,"{"guest_count":7}",2027-07-29
3748,171,171,Red,2,Fridge 1,consume,"{"guest_count":6}",2027-07-29
3749,913,913,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2027-07-30
5365,428,428,Red,2,Fridge 1,consume,"{"guest_count":5}",2027-07-30
5366,546,546,White,3,Main Cellar A2,consume,"{"guest_count":5}",2027-07-30
