id,recommendation_id,user_id,session_id,overall_rating,flavor_harmony_rating,texture_balance_rating,acidity_match_rating,tannin_balance_rating,body_match_rating,regional_tradition_rating,occasion,guest_count,time_of_day,season,weather_context,selected,created_at
2489,10002,owner,2489,5,5,5,5,5,5,5,dinner,4,afternoon,spring,outdoor,1,2027-03-21
2490,10007,owner,2490,5,4,4,5,5,5,5,dinner,2,evening,spring,indoor,1,2027-03-21
1373,5529,owner,1373,4,4,4,5,3,3,4,celebration,4,afternoon,spring,outdoor,1,2027-03-22
1374,5534,owner,1374,5,5,5,5,4,4,5,casual,4,night,spring,indoor,1,2027-03-22
1375,5539,guest_a,1375,5,5,4,4,4,5,5,dinner,8,evening,spring,outdoor,1,2027-03-23
2491,10010,guest_b,2491,4,4,4,5,4,5,5,lunch,12,afternoon,spring,outdoor,1,2027-03-26
2492,10014,guest_b,2492,5,5,5,5,5,5,5,celebration,11,night,spring,outdoor,1,2027-03-26
1376,5542,guest_a,1376,4,4,5,4,4,4,4,cocktail,7,afternoon,spring,outdoor,1,2027-03-27
1377,5546,guest_a,1377,4,5,4,5,4,5,5,dinner,6,night,spring,outdoor,1,2027-03-27
2493,10017,owner,2493,4,3,3,3,4,3,4,celebration,3,afternoon,spring,outdoor,1,2027-03-28
1378,5549,owner,1378,5,5,5,5,4,4,5,dinner,3,evening,spring,outdoor,1,2027-04-01
2494,10022,guest_a,2494,3,2,2,4,3,3,4,dinner,4,night,spring,outdoor,1,2027-04-03
2495,10026,guest_b,2495,3,3,4,2,2,4,4,lunch,11,night,spring,outdoor,1,2027-04-05
2496,10031,owner,2496,4,5,5,5,3,4,4,dinner,2,afternoon,spring,indoor,1,2027-04-06
2497,10032,owner,2497,4,3,4,3,3,5,4,dinner,3,evening,spring,outdoor,1,2027-04-06
1379,5555,guest_a,1379,4,4,3,5,4,5,5,dinner,8,evening,spring,outdoor,1,2027-04-07
2498,10038,owner,2498,4,4,4,3,3,3,4,casual,2,evening,spring,outdoor,1,2027-04-07
1380,5557,owner,1380,5,4,4,4,4,4,5,celebration,2,evening,spring,outdoor,1,2027-04-09
2499,10040,guest_b,2499,5,5,5,5,5,5,5,celebration,12,afternoon,spring,outdoor,1,2027-04-09
2500,10045,guest_b,2500,3,4,4,4,3,4,3,lunch,11,evening,spring,outdoor,1,2027-04-09
1381,5561,owner,1381,5,4,4,4,4,5,5,celebration,4,afternoon,spring,outdoor,1,2027-04-11
1382,5565,owner,1382,4,5,3,3,4,5,5,casual,3,night,spring,indoor,1,2027-04-11
1383,5568,owner,1383,4,5,5,5,4,5,4,celebration,3,afternoon,spring,outdoor,1,2027-04-13
1384,5572,owner,1384,4,5,3,4,3,5,5,casual,4,evening,spring,outdoor,1,2027-04-13
1385,5576,owner,1385,5,4,5,5,4,5,5,casual,4,afternoon,spring,indoor,1,2027-04-14
1386,5582,owner,1386,5,5,5,5,4,5,5,celebration,2,evening,spring,indoor,1,2027-04-14
2501,10049,owner,2501,5,4,5,5,4,5,5,casual,4,afternoon,spring,indoor,1,2027-04-17
2502,10054,owner,2502,5,5,5,5,4,5,5,celebration,2,evening,spring,indoor,1,2027-04-17
1387,5585,guest_a,1387,5,5,5,4,4,5,5,lunch,6,afternoon,spring,outdoor,1,2027-04-18
1388,5587,guest_a,1388,4,3,3,4,3,4,4,lunch,6,evening,spring,indoor,1,2027-04-18
2503,10058,guest_a,2503,4,3,5,5,4,3,4,dinner,4,evening,spring,indoor,1,2027-04-18
1389,5593,guest_b,1389,2,3,3,2,2,3,3,lunch,8,evening,spring,outdoor,1,2027-04-19
2504,10061,guest_a,2504,3,3,3,2,2,2,3,dinner,7,afternoon,spring,indoor,1,2027-04-20
2505,10066,guest_a,2505,4,5,4,3,3,5,5,dinner,5,evening,spring,indoor,1,2027-04-20
1390,5597,guest_a,1390,4,3,3,4,4,4,5,cocktail,6,afternoon,spring,outdoor,1,2027-04-22
1391,5601,guest_a,1391,3,4,4,3,3,3,4,lunch,6,evening,spring,indoor,1,2027-04-22
1392,5604,guest_a,1392,5,5,5,5,4,4,5,lunch,4,afternoon,spring,outdoor,1,2027-04-23
1393,5608,guest_a,1393,3,2,2,4,2,4,4,cocktail,4,evening,spring,outdoor,1,2027-04-23
1394,5610,guest_b,1394,4,4,3,5,4,3,4,lunch,7,afternoon,spring,outdoor,1,2027-04-24
1395,5615,guest_b,1395,4,5,4,3,4,3,4,cocktail,8,evening,spring,indoor,1,2027-04-24
2506,10070,guest_a,2506,4,3,4,3,4,5,4,cocktail,4,afternoon,spring,outdoor,1,2027-04-29
2507,10072,guest_a,2507,5,5,5,4,5,4,5,cocktail,5,evening,spring,indoor,1,2027-04-29
2508,10076,owner,2508,5,5,5,5,5,5,5,casual,4,afternoon,spring,outdoor,1,2027-05-02
2509,10079,owner,2509,4,4,5,4,4,4,4,dinner,2,evening,spring,outdoor,1,2027-05-02
2510,10083,guest_b,2510,3,2,4,2,3,2,4,celebration,10,afternoon,spring,outdoor,1,2027-05-04
2511,10087,guest_b,2511,4,5,4,4,4,5,4,lunch,11,evening,spring,indoor,1,2027-05-04
2512,10090,owner,2512,4,4,5,4,3,3,5,celebration,2,evening,spring,indoor,1,2027-05-06
1396,5619,guest_b,1396,4,5,3,5,3,5,4,lunch,6,evening,spring,indoor,1,2027-05-07
2513,10094,guest_b,2513,4,3,4,3,4,4,4,celebration,7,afternoon,spring,indoor,1,2027-05-07
2514,10098,guest_b,2514,4,3,4,5,3,5,5,lunch,12,night,spring,indoor,1,2027-05-07
1397,5621,guest_b,1397,3,4,2,4,3,4,4,lunch,12,evening,spring,outdoor,1,2027-05-09
2515,10103,guest_a,2515,4,5,4,4,4,5,4,lunch,8,night,spring,indoor,1,2027-05-09
2516,10108,owner,2516,5,5,4,4,5,4,5,dinner,2,afternoon,spring,outdoor,1,2027-05-11
2517,10110,owner,2517,5,5,5,4,4,4,5,celebration,4,night,spring,indoor,1,2027-05-11
1398,5625,owner,1398,4,3,4,4,3,4,4,celebration,3,afternoon,spring,indoor,1,2027-05-16
1399,5627,owner,1399,4,5,4,5,4,4,5,casual,4,evening,spring,indoor,1,2027-05-16
1400,5632,owner,1400,4,4,5,5,3,5,5,celebration,4,evening,spring,outdoor,1,2027-05-17
1401,5637,guest_b,1401,4,3,5,3,3,4,5,celebration,11,afternoon,spring,indoor,1,2027-05-18
1402,5640,guest_b,1402,5,4,5,4,5,5,5,lunch,8,evening,spring,indoor,1,2027-05-18
2518,10115,owner,2518,4,4,5,4,3,5,5,celebration,4,afternoon,spring,outdoor,1,2027-05-18
2519,10118,owner,2519,5,5,5,5,4,5,5,dinner,3,night,spring,outdoor,1,2027-05-18
2520,10121,guest_a,2520,3,3,3,4,2,4,3,lunch,8,afternoon,spring,outdoor,1,2027-05-20
2521,10126,guest_a,2521,4,4,5,3,3,3,5,cocktail,7,evening,spring,outdoor,1,2027-05-20
1403,5643,owner,1403,5,4,5,4,4,4,5,casual,4,afternoon,spring,outdoor,1,2027-05-23
1404,5647,owner,1404,4,5,5,5,3,4,4,celebration,4,evening,spring,outdoor,1,2027-05-23
2522,10131,guest_a,2522,3,3,2,2,2,2,4,cocktail,6,afternoon,spring,outdoor,1,2027-05-23
2523,10134,guest_a,2523,4,5,4,3,4,4,4,lunch,5,evening,spring,outdoor,1,2027-05-23
1405,5651,owner,1405,4,3,3,3,3,4,4,dinner,3,afternoon,spring,outdoor,1,2027-05-25
2524,10137,guest_b,2524,5,5,5,5,4,5,5,cocktail,12,afternoon,spring,indoor,1,2027-05-25
1406,5656,guest_a,1406,3,3,4,4,2,4,4,lunch,7,afternoon,spring,outdoor,1,2027-05-26
1407,5659,guest_a,1407,5,5,5,5,4,5,5,lunch,8,evening,spring,indoor,1,2027-05-26
2525,10141,guest_a,2525,5,5,5,5,5,5,5,dinner,4,afternoon,spring,indoor,1,2027-05-28
2526,10146,guest_a,2526,3,2,3,3,2,4,4,cocktail,8,night,spring,indoor,1,2027-05-28
2527,10151,guest_b,2527,5,5,5,4,4,4,5,cocktail,6,afternoon,spring,outdoor,1,2027-05-29
2528,10154,guest_b,2528,3,4,4,2,2,4,3,celebration,11,night,spring,indoor,1,2027-05-29
1408,5663,guest_a,1408,3,4,2,4,3,4,4,dinner,8,afternoon,summer,outdoor,1,2027-05-31
1409,5667,guest_a,1409,4,3,5,4,4,3,5,lunch,5,evening,summer,outdoor,1,2027-05-31
2529,10159,owner,2529,5,5,4,5,4,5,5,dinner,3,afternoon,summer,outdoor,1,2027-05-31
2530,10167,owner,2530,5,4,4,5,4,5,5,dinner,2,evening,summer,outdoor,1,2027-05-31
1410,5670,owner,1410,4,3,4,4,4,5,4,dinner,2,afternoon,summer,indoor,1,2027-06-03
1411,5675,owner,1411,5,4,4,5,5,5,5,celebration,4,evening,summer,indoor,1,2027-06-03
2531,10169,owner,2531,4,4,5,5,3,4,5,dinner,2,evening,summer,outdoor,1,2027-06-03
1412,5680,owner,1412,4,3,3,3,3,4,4,dinner,3,afternoon,summer,outdoor,1,2027-06-04
1413,5687,owner,1413,5,5,5,5,5,4,5,casual,4,evening,summer,indoor,1,2027-06-04
2532,10174,guest_a,2532,5,5,5,5,5,4,5,dinner,4,night,summer,indoor,1,2027-06-04
1414,5688,owner,1414,5,5,4,5,5,5,5,casual,2,afternoon,summer,outdoor,1,2027-06-05
1415,5692,owner,1415,5,4,5,4,5,5,5,dinner,2,night,summer,indoor,1,2027-06-05
2533,10179,guest_b,2533,4,4,4,4,3,5,4,cocktail,9,night,summer,outdoor,1,2027-06-05
2534,10182,owner,2534,5,4,5,5,5,4,5,dinner,3,evening,summer,outdoor,1,2027-06-06
1416,5696,guest_a,1416,3,2,4,2,3,4,3,dinner,6,evening,summer,indoor,1,2027-06-07
2535,10186,guest_a,2535,2,1,2,1,1,3,2,dinner,7,afternoon,summer,outdoor,1,2027-06-08
2536,10190,guest_a,2536,3,2,3,4,3,2,3,cocktail,5,evening,summer,indoor,1,2027-06-08
1417,5698,owner,1417,5,4,5,5,5,4,5,dinner,3,evening,summer,outdoor,1,2027-06-09
2537,10196,guest_a,2537,4,4,5,4,3,5,5,cocktail,8,afternoon,summer,outdoor,1,2027-06-09
2538,10200,guest_a,2538,5,5,5,4,5,5,5,dinner,8,night,summer,outdoor,1,2027-06-09
2539,10204,owner,2539,4,4,3,5,3,3,5,dinner,3,afternoon,summer,outdoor,1,2027-06-10
2540,10208,owner,2540,5,4,5,4,4,5,5,casual,2,evening,summer,indoor,1,2027-06-10
1418,5702,guest_a,1418,2,1,2,1,1,3,2,dinner,7,afternoon,summer,outdoor,1,2027-06-11
1419,5706,guest_a,1419,3,2,3,4,3,2,3,cocktail,5,evening,summer,indoor,1,2027-06-11
2541,10213,owner,2541,5,5,5,5,4,5,5,celebration,4,evening,summer,outdoor,1,2027-06-11
1420,5712,owner,1420,4,3,5,5,3,3,5,celebration,2,night,summer,outdoor,1,2027-06-12
1421,5715,guest_a,1421,5,4,5,5,4,4,5,dinner,7,afternoon,summer,outdoor,1,2027-06-13
1422,5720,guest_a,1422,5,5,5,4,4,5,5,lunch,5,evening,summer,outdoor,1,2027-06-13
2542,10216,guest_a,2542,3,2,3,2,2,4,4,dinner,8,evening,summer,outdoor,1,2027-06-13
1423,5722,guest_b,1423,5,5,4,5,4,4,5,cocktail,12,afternoon,summer,outdoor,1,2027-06-14
1424,5725,guest_b,1424,4,3,3,4,4,5,5,cocktail,6,evening,summer,outdoor,1,2027-06-14
2543,10220,owner,2543,5,4,4,4,5,5,5,celebration,2,afternoon,summer,outdoor,1,2027-06-14
2544,10224,owner,2544,5,5,5,5,5,5,5,celebration,3,evening,summer,outdoor,1,2027-06-14
1425,5729,guest_b,1425,4,3,4,3,4,3,4,lunch,9,night,summer,indoor,1,2027-06-15
2545,10228,owner,2545,5,4,5,5,5,5,5,casual,3,afternoon,summer,outdoor,1,2027-06-15
2546,10231,owner,2546,5,4,4,5,4,4,5,casual,4,night,summer,outdoor,1,2027-06-15
1426,5736,owner,1426,4,3,3,3,3,5,5,dinner,3,afternoon,summer,indoor,1,2027-06-16
1427,5737,owner,1427,4,5,3,4,3,5,4,dinner,3,evening,summer,outdoor,1,2027-06-16
2547,10236,guest_a,2547,4,5,5,3,4,5,5,cocktail,7,evening,summer,indoor,1,2027-06-16
2548,10240,guest_b,2548,5,5,4,5,5,5,5,cocktail,7,afternoon,summer,outdoor,1,2027-06-18
2549,10243,guest_b,2549,5,4,5,5,4,5,5,lunch,11,evening,summer,indoor,1,2027-06-18
1428,5740,owner,1428,5,5,5,4,5,5,5,dinner,4,afternoon,summer,outdoor,1,2027-06-19
1429,5744,owner,1429,3,3,2,4,2,3,4,casual,2,night,summer,indoor,1,2027-06-19
1430,5750,owner,1430,5,5,4,5,5,5,5,casual,4,night,summer,indoor,1,2027-06-20
2550,10247,guest_a,2550,3,3,4,4,3,2,4,cocktail,8,afternoon,summer,outdoor,1,2027-06-20
2551,10250,guest_a,2551,4,3,3,5,4,3,4,dinner,7,evening,summer,outdoor,1,2027-06-20
1431,5752,owner,1431,5,4,5,5,4,4,5,dinner,4,night,summer,outdoor,1,2027-06-21
2552,10253,guest_b,2552,5,4,4,5,5,5,5,celebration,11,afternoon,summer,outdoor,1,2027-06-21
2553,10256,guest_b,2553,5,5,4,4,5,5,5,cocktail,10,night,summer,indoor,1,2027-06-21
1432,5756,owner,1432,4,5,4,4,3,5,4,casual,3,evening,summer,outdoor,1,2027-06-22
2554,10260,owner,2554,5,5,4,4,5,4,5,casual,2,afternoon,summer,indoor,1,2027-06-22
2555,10264,owner,2555,4,4,5,4,3,5,4,casual,3,evening,summer,indoor,1,2027-06-22
2556,10267,owner,2556,3,3,4,3,2,3,3,celebration,4,afternoon,summer,outdoor,1,2027-06-23
2557,10270,owner,2557,4,4,3,4,3,4,4,casual,2,night,summer,outdoor,1,2027-06-23
1433,5759,guest_b,1433,4,4,4,3,3,3,4,cocktail,6,afternoon,summer,outdoor,1,2027-06-24
1434,5764,guest_b,1434,3,4,2,4,3,2,3,celebration,8,evening,summer,outdoor,1,2027-06-24
1435,5768,guest_a,1435,5,5,5,5,5,4,5,cocktail,4,night,summer,indoor,1,2027-06-25
2558,10275,guest_b,2558,5,4,4,4,5,5,5,lunch,9,evening,summer,outdoor,1,2027-06-25
1436,5772,guest_b,1436,3,2,2,4,3,3,3,cocktail,8,night,summer,outdoor,1,2027-06-26
2559,10280,guest_a,2559,5,4,4,5,4,5,5,dinner,5,afternoon,summer,outdoor,1,2027-06-26
2560,10283,guest_a,2560,5,5,4,5,5,5,5,cocktail,5,evening,summer,outdoor,1,2027-06-26
1437,5776,guest_a,1437,4,4,5,4,3,5,4,lunch,7,night,summer,outdoor,1,2027-06-27
1438,5781,owner,1438,3,3,4,3,2,3,3,celebration,4,afternoon,summer,outdoor,1,2027-06-28
1439,5784,owner,1439,4,4,3,4,3,4,4,casual,2,night,summer,outdoor,1,2027-06-28
2561,10286,owner,2561,5,5,5,5,4,4,5,casual,4,evening,summer,indoor,1,2027-06-28
2562,10291,guest_a,2562,4,3,4,3,3,5,4,cocktail,5,afternoon,summer,indoor,1,2027-06-29
2563,10295,guest_a,2563,4,5,4,3,3,4,4,lunch,7,evening,summer,indoor,1,2027-06-29
1440,5789,guest_b,1440,5,4,4,4,5,5,5,lunch,9,evening,summer,outdoor,1,2027-06-30
2564,10301,owner,2564,4,4,4,5,3,3,5,celebration,3,afternoon,summer,outdoor,1,2027-06-30
2565,10304,owner,2565,4,3,3,5,4,4,4,casual,3,evening,summer,outdoor,1,2027-06-30
1441,5794,guest_b,1441,5,4,5,4,4,5,5,celebration,8,afternoon,summer,outdoor,1,2027-07-01
1442,5797,guest_b,1442,5,5,4,5,5,5,5,cocktail,6,evening,summer,outdoor,1,2027-07-01
2566,10307,owner,2566,4,4,3,4,4,4,5,dinner,2,evening,summer,indoor,1,2027-07-01
2567,10311,guest_a,2567,5,5,5,5,4,4,5,dinner,7,afternoon,summer,indoor,1,2027-07-02
2568,10314,guest_a,2568,5,5,5,5,5,4,5,dinner,7,night,summer,outdoor,1,2027-07-02
1443,5806,owner,1443,5,4,5,5,5,5,5,casual,4,evening,summer,outdoor,1,2027-07-03
2569,10319,guest_b,2569,4,5,4,4,4,3,5,celebration,9,afternoon,summer,outdoor,1,2027-07-03
2570,10323,guest_b,2570,5,5,5,5,5,4,5,celebration,9,evening,summer,outdoor,1,2027-07-03
2571,10328,guest_a,2571,5,4,4,5,4,4,5,lunch,7,evening,summer,outdoor,1,2027-07-04
1444,5807,owner,1444,5,5,4,5,4,5,5,casual,4,afternoon,summer,indoor,1,2027-07-05
1445,5810,owner,1445,4,4,5,4,4,4,4,casual,3,evening,summer,outdoor,1,2027-07-05
2572,10332,guest_a,2572,4,4,3,3,3,4,4,lunch,7,afternoon,summer,outdoor,1,2027-07-05
2573,10336,guest_a,2573,3,3,4,4,3,4,4,dinner,8,evening,summer,outdoor,1,2027-07-05
1446,5814,owner,1446,4,5,5,5,3,3,5,casual,2,afternoon,summer,outdoor,1,2027-07-06
1447,5819,owner,1447,5,5,5,4,4,4,5,dinner,4,night,summer,indoor,1,2027-07-06
2574,10339,guest_a,2574,5,4,5,4,5,5,5,dinner,5,afternoon,summer,indoor,1,2027-07-06
2575,10344,guest_a,2575,4,5,5,4,4,4,5,dinner,5,evening,summer,outdoor,1,2027-07-06
1448,5822,guest_b,1448,5,4,4,4,5,5,5,cocktail,7,night,summer,outdoor,1,2027-07-07
2576,10349,guest_b,2576,5,4,5,5,5,4,5,celebration,12,afternoon,summer,outdoor,1,2027-07-07
2577,10355,guest_b,2577,5,5,4,5,5,5,5,celebration,12,night,summer,outdoor,1,2027-07-07
2578,10358,owner,2578,4,3,4,5,3,4,5,casual,2,afternoon,summer,outdoor,1,2027-07-08
2579,10363,owner,2579,4,5,3,3,4,5,4,celebration,3,evening,summer,outdoor,1,2027-07-08
1449,5827,guest_a,1449,4,4,5,5,3,3,5,lunch,6,afternoon,summer,indoor,1,2027-07-09
1450,5832,guest_a,1450,3,3,3,4,3,3,4,dinner,7,evening,summer,outdoor,1,2027-07-09
2580,10367,owner,2580,5,4,5,5,5,5,5,dinner,3,night,summer,indoor,1,2027-07-09
1451,5836,owner,1451,5,5,4,4,5,5,5,casual,4,afternoon,summer,outdoor,1,2027-07-10
1452,5839,owner,1452,5,5,5,5,5,5,5,casual,2,night,summer,outdoor,1,2027-07-10
2581,10373,guest_b,2581,3,3,3,4,2,4,3,celebration,6,evening,summer,outdoor,1,2027-07-10
1453,5844,guest_a,1453,4,3,4,4,4,5,5,dinner,7,afternoon,summer,outdoor,1,2027-07-11
1454,5848,guest_a,1454,3,3,2,2,3,3,3,cocktail,6,evening,summer,outdoor,1,2027-07-11
1455,5852,guest_b,1455,3,2,3,2,2,2,4,lunch,8,evening,summer,indoor,1,2027-07-12
2582,10376,guest_b,2582,4,4,5,4,4,5,4,lunch,12,afternoon,summer,outdoor,1,2027-07-12
2583,10379,guest_b,2583,5,4,5,5,4,5,5,celebration,12,evening,summer,outdoor,1,2027-07-12
1456,5857,guest_b,1456,4,3,3,4,4,5,4,lunch,12,afternoon,summer,outdoor,1,2027-07-13
1457,5863,guest_b,1457,4,3,3,5,4,3,5,lunch,10,night,summer,outdoor,1,2027-07-13
2584,10382,guest_a,2584,4,3,4,4,4,3,5,dinner,4,afternoon,summer,outdoor,1,2027-07-13
2585,10386,guest_a,2585,4,3,5,5,3,3,4,lunch,8,evening,summer,indoor,1,2027-07-13
1458,5867,owner,1458,5,5,4,5,4,5,5,casual,4,afternoon,summer,outdoor,1,2027-07-14
1459,5870,owner,1459,5,5,5,4,4,5,5,dinner,2,night,summer,outdoor,1,2027-07-14
2586,10390,guest_b,2586,3,2,4,4,3,4,4,cocktail,6,afternoon,summer,outdoor,1,2027-07-14
2587,10393,guest_b,2587,4,3,3,5,3,4,4,cocktail,11,evening,summer,outdoor,1,2027-07-14
2588,10396,owner,2588,3,4,2,3,2,2,4,dinner,4,afternoon,summer,indoor,1,2027-07-15
2589,10400,owner,2589,4,4,4,3,3,4,5,celebration,4,evening,summer,outdoor,1,2027-07-15
1460,5875,guest_a,1460,5,4,4,5,4,4,5,lunch,6,evening,summer,outdoor,1,2027-07-16
2590,10404,guest_a,2590,3,2,3,2,3,2,3,cocktail,4,afternoon,summer,indoor,1,2027-07-16
2591,10408,guest_a,2591,3,2,4,4,3,4,3,cocktail,6,night,summer,outdoor,1,2027-07-16
2592,10413,guest_b,2592,4,5,4,5,4,4,5,celebration,11,afternoon,summer,outdoor,1,2027-07-17
2593,10416,guest_b,2593,4,4,4,3,4,5,5,celebration,8,evening,summer,outdoor,1,2027-07-17
1461,5881,guest_a,1461,4,5,5,3,3,4,5,cocktail,5,afternoon,summer,outdoor,1,2027-07-18
1462,5887,guest_a,1462,4,4,4,4,4,5,4,cocktail,8,evening,summer,outdoor,1,2027-07-18
1463,5891,owner,1463,5,5,5,5,5,5,5,casual,2,afternoon,summer,outdoor,1,2027-07-19
1464,5892,owner,1464,4,4,3,4,3,3,4,dinner,2,evening,summer,outdoor,1,2027-07-19
2594,10421,guest_b,2594,4,5,3,4,3,4,5,cocktail,7,evening,summer,indoor,1,2027-07-19
2595,10423,guest_a,2595,3,4,2,4,2,3,4,lunch,8,afternoon,summer,outdoor,1,2027-07-20
2596,10427,guest_a,2596,4,4,3,3,4,3,4,dinner,8,evening,summer,outdoor,1,2027-07-20
1465,5896,guest_b,1465,4,4,3,5,4,3,4,lunch,9,evening,summer,outdoor,1,2027-07-21
2597,10431,guest_b,2597,4,4,4,4,3,3,4,celebration,7,afternoon,summer,outdoor,1,2027-07-21
2598,10434,guest_b,2598,4,4,4,3,3,4,5,cocktail,10,evening,summer,indoor,1,2027-07-21
1466,5899,owner,1466,5,4,5,5,4,4,5,celebration,3,afternoon,summer,outdoor,1,2027-07-22
1467,5904,owner,1467,5,5,4,5,5,5,5,dinner,4,evening,summer,outdoor,1,2027-07-22
2599,10439,owner,2599,5,5,4,4,5,5,5,dinner,4,evening,summer,indoor,1,2027-07-22
1468,5909,guest_a,1468,3,2,3,2,3,3,3,lunch,7,evening,summer,outdoor,1,2027-07-23
1469,5912,owner,1469,4,3,5,4,3,3,4,casual,3,evening,summer,outdoor,1,2027-07-24
2600,10443,owner,2600,4,5,5,5,4,3,5,casual,3,afternoon,summer,indoor,1,2027-07-24
2601,10447,owner,2601,5,5,4,5,5,4,5,celebration,3,night,summer,indoor,1,2027-07-24
2602,10452,guest_b,2602,5,5,5,5,5,5,5,cocktail,6,afternoon,summer,outdoor,1,2027-07-25
2603,10454,guest_b,2603,5,4,4,4,5,4,5,celebration,9,evening,summer,indoor,1,2027-07-25
1470,5915,guest_a,1470,4,3,5,5,4,4,4,lunch,4,afternoon,summer,indoor,1,2027-07-26
1471,5919,guest_a,1471,3,4,4,3,3,4,3,lunch,6,evening,summer,outdoor,1,2027-07-26
2604,10459,guest_b,2604,2,1,3,2,2,1,3,cocktail,11,afternoon,summer,indoor,1,2027-07-27
2605,10463,guest_b,2605,4,5,5,5,4,4,4,lunch,12,evening,summer,indoor,1,2027-07-27
1472,5924,guest_a,1472,3,3,4,4,2,3,3,cocktail,7,afternoon,summer,outdoor,1,2027-07-28
1473,5930,guest_a,1473,3,2,2,3,3,2,3,lunch,5,night,summer,indoor,1,2027-07-28
2606,10465,owner,2606,5,4,5,4,4,4,5,casual,2,afternoon,summer,outdoor,1,2027-07-28
2607,10468,owner,2607,4,3,3,3,3,3,4,dinner,2,night,summer,outdoor,1,2027-07-28
1474,5937,guest_a,1474,3,4,4,3,3,2,3,dinner,7,afternoon,summer,outdoor,1,2027-07-29
1475,5938,guest_a,1475,5,5,4,5,5,5,5,lunch,6,night,summer,outdoor,1,2027-07-29
1476,5943,owner,1476,4,4,3,5,3,3,4,celebration,3,afternoon,summer,outdoor,1,2027-07-30
2608,10472,guest_a,2608,5,4,5,4,4,5,5,cocktail,5,afternoon,summer,indoor,1,2027-07-30
2609,10479,guest_a,2609,3,4,2,3,2,3,4,cocktail,5,evening,summer,outdoor,1,2027-07-30
1477,5949,guest_a,1477,4,3,3,3,3,3,5,dinner,7,afternoon,summer,outdoor,1,2027-07-31
1478,5952,guest_a,1478,3,3,4,3,2,4,4,dinner,6,evening,summer,outdoor,1,2027-07-31
2610,10481,owner,2610,5,5,4,5,4,4,5,dinner,4,afternoon,summer,outdoor,1,2027-07-31
2611,10484,owner,2611,3,4,3,4,3,4,3,dinner,2,night,summer,indoor,1,2027-07-31
1479,5955,guest_b,1479,4,4,5,5,4,4,5,celebration,10,evening,summer,outdoor,1,2027-08-01
2612,10487,owner,2612,5,5,4,5,4,5,5,celebration,2,evening,summer,outdoor,1,2027-08-01
2613,10492,guest_b,2613,4,3,4,3,3,4,4,celebration,7,afternoon,summer,outdoor,1,2027-08-02
2614,10496,guest_b,2614,4,5,5,4,3,5,5,lunch,9,evening,summer,outdoor,1,2027-08-02
1480,5960,guest_a,1480,4,4,3,4,4,5,5,dinner,7,afternoon,summer,outdoor,1,2027-08-03
1481,5964,guest_a,1481,3,3,4,3,2,4,4,lunch,4,night,summer,outdoor,1,2027-08-03
2615,10500,owner,2615,5,4,5,5,4,4,5,casual,2,evening,summer,indoor,1,2027-08-03
1482,5969,guest_a,1482,4,3,4,4,4,4,4,cocktail,4,evening,summer,outdoor,1,2027-08-04
1483,5974,guest_a,1483,4,4,4,5,4,3,4,dinner,7,night,summer,outdoor,1,2027-08-05
2616,10504,guest_a,2616,4,4,4,4,4,3,4,lunch,6,night,summer,indoor,1,2027-08-05
1484,5978,owner,1484,4,5,5,3,4,4,4,casual,2,afternoon,summer,indoor,1,2027-08-06
1485,5981,owner,1485,5,4,5,5,5,5,5,casual,4,night,summer,outdoor,1,2027-08-06
2617,10506,guest_a,2617,3,3,4,2,3,2,3,lunch,8,afternoon,summer,outdoor,1,2027-08-06
2618,10509,guest_a,2618,3,4,3,4,3,2,3,dinner,7,evening,summer,outdoor,1,2027-08-06
1486,5984,owner,1486,4,5,3,3,4,3,4,dinner,3,afternoon,summer,outdoor,1,2027-08-07
1487,5988,owner,1487,5,5,5,5,4,4,5,celebration,3,night,summer,outdoor,1,2027-08-07
2619,10515,owner,2619,5,5,5,4,4,5,5,casual,2,afternoon,summer,outdoor,1,2027-08-07
2620,10519,owner,2620,5,5,5,5,4,5,5,dinner,3,night,summer,outdoor,1,2027-08-07
1488,5990,guest_a,1488,4,5,3,4,4,3,5,cocktail,6,afternoon,summer,outdoor,1,2027-08-08
1489,5995,guest_a,1489,5,4,5,5,5,5,5,dinner,7,evening,summer,outdoor,1,2027-08-08
1490,5998,guest_a,1490,5,5,4,5,5,5,5,lunch,5,evening,summer,outdoor,1,2027-08-09
2621,10525,guest_a,2621,5,4,4,5,4,5,5,dinner,5,afternoon,summer,outdoor,1,2027-08-09
2622,10528,guest_a,2622,3,4,2,4,2,2,4,lunch,8,evening,summer,indoor,1,2027-08-09
1491,6003,guest_b,1491,3,2,2,2,3,4,3,celebration,8,afternoon,summer,outdoor,1,2027-08-10
1492,6006,guest_b,1492,5,4,4,5,4,5,5,celebration,10,night,summer,outdoor,1,2027-08-10
2623,10532,guest_a,2623,4,3,3,5,4,5,4,lunch,6,afternoon,summer,outdoor,1,2027-08-10
1493,6010,guest_a,1493,5,5,5,4,5,4,5,cocktail,7,evening,summer,outdoor,1,2027-08-11
1494,6013,guest_a,1494,5,4,5,5,4,5,5,dinner,7,afternoon,summer,outdoor,1,2027-08-12
2624,10535,owner,2624,4,4,3,5,3,5,5,casual,2,night,summer,outdoor,1,2027-08-12
1495,6016,owner,1495,5,5,4,5,5,5,5,dinner,4,afternoon,summer,indoor,1,2027-08-13
